data_hora,Nivel_M,Vazao_M,Chuva_M,Nivel_J,Vazao_J
2015-12-26,56.0,1.5587,0.0,52.0,1.7846
2015-12-27,59.0,1.7894,2.7,52.0,1.7846
2015-12-28,60.0,1.8698,1.4,56.0,2.3277
2015-12-29,58.0,1.7107,0.0,53.0,1.9129
2015-12-30,58.0,1.7107,0.0,52.0,1.7846
2015-12-31,57.0,1.6338,0.0,50.0,1.5428
2016-01-01,57.0,1.6338,0.0,47.0,1.4183
2016-01-02,57.0,1.6338,0.0,44.0,1.3468
2016-01-03,60.0,1.8698,0.7,46.0,1.3944
2016-01-04,72.0,2.9725,15.8,63.0,3.4755
2016-01-05,66.0,2.3893,0.0,54.0,2.0461
2016-01-06,62.0,2.0359,0.0,60.0,2.9523
2016-01-07,60.0,1.8698,0.0,64.0,3.6605
2016-01-08,58.0,1.7107,0.0,63.0,3.4755
2016-01-09,62.0,2.0359,2.1,58.0,2.6297
2016-01-10,63.0,2.1216,0.0,56.0,2.3277
2016-01-11,60.0,1.8698,0.0,57.0,2.4762
2016-01-12,59.0,1.7894,0.0,54.0,2.0461
2016-01-13,58.0,1.7107,2.0,57.0,2.4762
2016-01-14,57.0,1.6338,0.0,55.0,2.1844
2016-01-15,73.0,3.0759,0.0,58.0,2.6297
2016-01-16,94.0,5.6552,2.4,60.0,2.9523
2016-01-17,128.0,11.4837,16.9,63.0,3.4755
2016-01-18,220.0,39.8279,52.5,70.0,4.8842
2016-01-19,192.0,28.5873,2.6,172.0,43.1328
2016-01-20,188.0,27.1082,38.4,152.0,33.5083
2016-01-21,179.0,24.0568,2.1,154.0,34.4294
2016-01-22,152.0,16.8278,0.5,140.0,28.1811
2016-01-23,136.0,13.1519,12.1,123.0,21.2435
2016-01-24,148.0,15.8665,22.1,123.0,21.2435
2016-01-25,152.0,16.8278,2.6,128.0,23.2074
2016-01-26,258.0,57.452,8.4,137.0,26.9039
2016-01-27,308.0,84.5395,0.2,187.0,50.9336
2016-01-28,232.0,45.1059,0.0,218.0,71.9255
2016-01-29,163.0,19.6175,0.0,161.0,37.7266
2016-01-30,142.0,14.4774,0.0,130.0,24.0111
2016-01-31,131.0,12.096,0.0,116.0,18.605
2016-02-01,122.0,10.3067,0.0,103.0,14.0627
2016-02-02,112.0,8.4864,0.0,97.0,12.1306
2016-02-03,108.0,7.7852,0.0,91.0,10.3075
2016-02-04,106.0,7.4353,0.0,88.0,9.4383
2016-02-05,104.0,7.094,0.0,87.0,9.155
2016-02-06,100.0,6.4369,0.0,88.0,9.4383
2016-02-07,97.0,5.9664,0.0,82.0,7.7877
2016-02-08,94.0,5.5148,0.0,81.0,7.5243
2016-02-09,92.0,5.2242,0.0,79.0,7.0078
2016-02-10,90.0,4.942,0.0,77.0,6.5051
2016-02-11,88.0,4.6681,0.0,75.0,6.0166
2016-02-12,89.0,4.804,0.0,72.0,5.311
2016-02-13,266.0,61.4952,22.9,73.0,5.5425
2016-02-14,132.0,12.3037,0.0,155.0,34.8935
2016-02-15,108.0,7.7852,0.0,112.0,17.1569
2016-02-16,106.0,7.4353,0.0,96.0,11.819
2016-02-17,99.0,6.278,0.0,87.0,9.155
2016-02-18,96.0,5.8137,0.0,82.0,7.7877
2016-02-19,92.0,5.2242,0.0,79.0,7.0078
2016-02-20,88.0,4.6681,0.0,78.0,6.7547
2016-02-21,86.0,4.4025,0.0,75.0,6.0166
2016-02-22,85.0,4.2728,0.0,74.0,5.7777
2016-02-23,84.0,4.1452,0.0,75.0,6.0166
2016-02-24,84.0,4.1452,0.0,73.0,5.5425
2016-02-25,83.0,4.0196,0.0,72.0,5.311
2016-02-26,82.0,3.8961,0.0,72.0,5.311
2016-02-27,187.0,26.7434,71.1,72.0,5.311
2016-02-28,130.0,11.8901,0.8,148.0,31.6942
2016-02-29,104.0,7.094,0.0,101.0,13.4068
2016-03-01,98.0,6.1211,0.0,88.0,9.4383
2016-03-02,90.0,4.942,0.0,81.0,7.5243
2016-03-03,88.0,4.6681,0.0,76.0,6.2591
2016-03-04,86.0,4.4025,0.0,76.0,6.2591
2016-03-05,154.0,17.3191,44.7,100.0,13.0833
2016-03-06,137.0,13.3684,0.0,126.0,22.4141
2016-03-07,102.0,6.7612,0.0,106.0,15.0684
2016-03-08,98.0,6.1211,0.0,92.0,10.6036
2016-03-09,95.0,5.6632,0.0,83.0,8.0545
2016-03-10,91.0,5.082,0.0,80.0,7.2643
2016-03-11,88.0,4.6681,0.0,77.0,6.5051
2016-03-12,88.0,4.6681,0.0,75.0,6.0166
2016-03-13,86.0,4.4025,0.0,74.0,5.7777
2016-03-14,84.0,4.1452,0.0,76.0,6.2591
2016-03-15,88.0,4.6681,0.0,74.0,5.7777
2016-03-16,87.0,4.5342,0.0,76.0,6.2591
2016-03-17,86.0,4.4025,0.0,76.0,6.2591
2016-03-18,86.0,4.4025,0.0,74.0,5.7777
2016-03-19,84.0,4.1452,0.0,75.0,6.0166
2016-03-20,94.0,5.5148,0.0,74.0,5.7777
2016-03-21,92.0,5.2242,0.0,78.0,6.7547
2016-03-22,88.0,4.6681,0.0,78.0,6.7547
2016-03-23,84.0,4.1452,0.0,75.0,6.0166
2016-03-24,82.0,3.8961,0.0,74.0,5.7777
2016-03-25,80.0,3.6552,0.0,72.0,5.311
2016-03-26,80.0,3.6552,0.0,70.0,4.8842
2016-03-27,78.0,3.4224,0.0,69.0,4.6666
2016-03-28,78.0,3.4224,0.0,68.0,4.4545
2016-03-29,76.0,3.1978,0.0,68.0,4.4545
2016-03-30,76.0,3.1978,0.0,68.0,4.4545
2016-03-31,74.0,2.9813,0.0,66.0,4.0467
2016-04-01,74.0,2.9813,0.0,66.0,4.0467
2016-04-02,82.0,3.8961,11.1,66.0,4.0467
2016-04-03,78.0,3.4224,0.0,70.0,4.8842
2016-04-04,76.0,3.1978,0.0,71.0,5.0832
2016-04-05,74.0,2.9813,0.0,70.0,4.8842
2016-04-06,74.0,2.9813,0.0,71.0,5.0832
2016-04-07,72.0,2.7729,0.0,69.0,4.6666
2016-04-08,70.0,2.5725,0.0,68.0,4.4545
2016-04-09,70.0,2.5725,0.0,66.0,4.0467
2016-04-10,74.0,2.9813,0.0,64.0,3.6605
2016-04-11,71.0,2.6717,0.0,66.0,4.0467
2016-04-12,70.0,2.5725,0.0,64.0,3.6605
2016-04-13,68.0,2.38,0.0,64.0,3.6605
2016-04-14,68.0,2.38,0.0,64.0,3.6605
2016-04-15,66.0,2.1955,0.0,62.0,3.2958
2016-04-16,66.0,2.1955,0.0,62.0,3.2958
2016-04-17,66.0,2.1955,0.0,62.0,3.2958
2016-04-18,68.0,2.38,0.2,62.0,3.2958
2016-04-19,69.0,2.4752,0.0,63.0,3.4755
2016-04-20,68.0,2.38,0.0,63.0,3.4755
2016-04-21,67.0,2.2868,0.0,64.0,3.6605
2016-04-22,66.0,2.1955,0.0,62.0,3.2958
2016-04-23,66.0,2.1955,0.0,62.0,3.2958
2016-04-24,66.0,2.1955,0.0,62.0,3.2958
2016-04-25,65.0,2.1062,0.0,61.0,3.1214
2016-04-26,64.0,2.0189,0.0,60.0,2.9523
2016-04-27,64.0,2.0189,0.0,60.0,2.9523
2016-04-28,63.0,1.9336,0.0,58.0,2.6297
2016-04-29,69.0,2.4752,4.3,59.0,2.7884
2016-04-30,79.0,3.5378,1.5,63.0,3.4755
2016-05-01,80.0,3.6552,0.0,67.0,4.2478
2016-05-02,74.0,2.9813,0.0,65.0,3.8509
2016-05-03,72.0,2.7729,0.0,64.0,3.6605
2016-05-04,72.0,2.7729,0.0,60.0,2.9523
2016-05-05,70.0,2.5725,0.0,58.0,2.6297
2016-05-06,70.0,2.5725,0.0,58.0,2.6297
2016-05-07,68.0,2.38,0.0,56.0,2.3277
2016-05-08,69.0,2.4752,0.0,55.0,2.1844
2016-05-09,68.0,2.38,0.0,54.0,2.0461
2016-05-10,68.0,2.38,0.0,54.0,2.0461
2016-05-11,67.0,2.2868,0.0,54.0,2.0461
2016-05-12,66.0,2.1955,0.0,54.0,2.0461
2016-05-13,66.0,2.1955,0.0,53.0,1.9129
2016-05-14,65.0,2.1062,0.0,53.0,1.9129
2016-05-15,66.0,2.1955,0.0,53.0,1.9129
2016-05-16,68.0,2.38,0.0,54.0,2.0461
2016-05-17,67.0,2.2868,0.0,54.0,2.0461
2016-05-18,66.0,2.1955,0.0,54.0,2.0461
2016-05-19,65.0,2.1062,0.0,54.0,2.0461
2016-05-20,68.0,2.38,0.6,53.0,1.9129
2016-05-21,66.0,2.1955,0.0,54.0,2.0461
2016-05-22,66.0,2.1955,0.0,56.0,2.3277
2016-05-23,66.0,2.1955,0.0,56.0,2.3277
2016-05-24,67.0,2.2868,0.0,56.0,2.3277
2016-05-25,67.0,2.2868,0.0,55.0,2.1844
2016-05-26,68.0,2.38,0.0,55.0,2.1844
2016-05-27,67.0,2.2868,0.0,54.0,2.0461
2016-05-28,66.0,2.1955,0.0,54.0,2.0461
2016-05-29,66.0,2.1955,0.0,54.0,2.0461
2016-05-30,65.0,2.1062,0.0,54.0,2.0461
2016-05-31,65.0,2.1062,0.0,53.0,1.9129
2016-06-01,65.0,2.1062,0.0,53.0,1.9129
2016-06-02,64.0,2.0189,0.0,52.0,1.7846
2016-06-03,64.0,2.0189,0.0,52.0,1.7846
2016-06-04,64.0,2.0189,0.0,53.0,1.9129
2016-06-05,64.0,2.0189,0.0,52.0,1.7846
2016-06-06,65.0,2.1062,0.0,52.0,1.7846
2016-06-07,66.0,2.1955,0.0,52.0,1.7846
2016-06-08,65.0,2.1062,1.6,52.0,1.7846
2016-06-09,67.0,2.2868,23.4,54.0,2.0461
2016-06-10,72.0,2.7729,0.0,58.0,2.6297
2016-06-11,80.0,3.6552,0.0,58.0,2.6297
2016-06-12,75.0,3.0886,0.0,61.0,3.1214
2016-06-13,72.0,2.7729,0.0,62.0,3.2958
2016-06-14,71.0,2.6717,0.0,60.0,2.9523
2016-06-15,70.0,2.5725,0.0,60.0,2.9523
2016-06-16,69.0,2.4752,0.0,58.0,2.6297
2016-06-17,68.0,2.38,0.0,57.0,2.4762
2016-06-18,67.0,2.2868,0.0,56.0,2.3277
2016-06-19,66.0,2.1955,0.0,54.0,2.0461
2016-06-20,66.0,2.1955,0.0,56.0,2.3277
2016-06-21,65.0,2.1062,0.0,54.0,2.0461
2016-06-22,65.0,2.1062,0.0,54.0,2.0461
2016-06-23,65.0,2.1062,0.0,54.0,2.0461
2016-06-24,64.0,2.0189,0.0,54.0,2.0461
2016-06-25,65.0,2.1062,0.0,54.0,2.0461
2016-06-26,64.0,2.0189,0.0,54.0,2.0461
2016-06-27,64.0,2.0189,0.0,54.0,2.0461
2016-06-28,64.0,2.0189,0.0,53.0,1.9129
2016-06-29,63.0,1.9336,0.0,53.0,1.9129
2016-06-30,66.0,2.1955,0.8,54.0,2.0461
2016-07-01,66.0,2.1955,0.0,54.0,2.0461
2016-07-02,68.0,2.38,0.0,54.0,2.0461
2016-07-03,66.0,2.1955,0.0,54.0,2.0461
2016-07-04,65.0,2.1062,0.0,54.0,2.0461
2016-07-05,64.0,2.0189,0.0,54.0,2.0461
2016-07-06,64.0,2.0189,0.0,53.0,1.9129
2016-07-07,64.0,2.0189,0.0,53.0,1.9129
2016-07-08,63.0,1.9336,0.0,53.0,1.9129
2016-07-09,63.0,1.9336,0.0,53.0,1.9129
2016-07-10,62.0,1.8502,0.0,53.0,1.9129
2016-07-11,62.0,1.8502,0.0,52.0,1.7846
2016-07-12,62.0,1.8502,0.0,52.0,1.7846
2016-07-13,62.0,1.8502,0.0,52.0,1.7846
2016-07-14,61.0,1.7687,0.0,50.0,1.5428
2016-07-15,61.0,1.7687,0.0,50.0,1.5428
2016-07-16,60.0,1.6893,0.0,50.0,1.5428
2016-07-17,60.0,1.6893,0.0,48.0,1.4423
2016-07-18,59.0,1.6117,0.0,47.0,1.4183
2016-07-19,59.0,1.6117,0.0,46.0,1.3944
2016-07-20,58.0,1.5361,0.0,46.0,1.3944
2016-07-21,58.0,1.5361,0.0,47.0,1.4183
2016-07-22,60.0,1.6893,0.0,48.0,1.4423
2016-07-23,61.0,1.7687,0.0,49.0,1.4664
2016-07-24,60.0,1.6893,0.0,50.0,1.5428
2016-07-25,60.0,1.6893,0.0,50.0,1.5428
2016-07-26,59.0,1.6117,0.0,50.0,1.5428
2016-07-27,59.0,1.6117,0.0,48.0,1.4423
2016-07-28,58.0,1.5361,0.0,48.0,1.4423
2016-07-29,58.0,1.5361,0.0,48.0,1.4423
2016-07-30,58.0,1.5361,0.0,47.0,1.4183
2016-07-31,58.0,1.5361,0.0,47.0,1.4183
2016-08-01,60.0,1.6893,0.0,46.0,1.3944
2016-08-02,60.0,1.6893,0.0,46.0,1.3944
2016-08-03,59.0,1.6117,0.0,46.0,1.3944
2016-08-04,59.0,1.6117,0.0,50.0,1.5428
2016-08-05,58.0,1.5361,0.0,48.0,1.4423
2016-08-06,58.0,1.5361,0.0,48.0,1.4423
2016-08-07,58.0,1.5361,0.0,48.0,1.4423
2016-08-08,57.0,1.4624,0.0,48.0,1.4423
2016-08-09,57.0,1.4624,0.0,48.0,1.4423
2016-08-10,56.0,1.3907,0.0,47.0,1.4183
2016-08-11,56.0,1.3907,0.0,47.0,1.4183
2016-08-12,56.0,1.3907,0.0,47.0,1.4183
2016-08-13,55.0,1.3208,0.0,47.0,1.4183
2016-08-14,55.0,1.3208,0.0,46.0,1.3944
2016-08-15,54.0,1.2529,0.0,46.0,1.3944
2016-08-16,54.0,1.2529,0.0,46.0,1.3944
2016-08-17,54.0,1.2529,0.0,46.0,1.3944
2016-08-18,54.0,1.2529,0.0,45.0,1.3706
2016-08-19,53.0,1.1869,0.0,45.0,1.3706
2016-08-20,54.0,1.2529,0.0,45.0,1.3706
2016-08-21,56.0,1.3907,0.0,44.0,1.3468
2016-08-22,54.0,1.2529,0.0,45.0,1.3706
2016-08-23,54.0,1.2529,0.0,48.0,1.4423
2016-08-24,54.0,1.2529,0.0,46.0,1.3944
2016-08-25,53.0,1.1869,0.0,46.0,1.3944
2016-08-26,53.0,1.1869,0.0,46.0,1.3944
2016-08-27,52.0,1.1228,0.0,46.0,1.3944
2016-08-28,52.0,1.1228,0.0,47.0,1.4183
2016-08-29,52.0,1.1228,0.0,46.0,1.3944
2016-08-30,52.0,1.1228,0.0,46.0,1.3944
2016-08-31,51.0,1.0606,0.0,46.0,1.3944
2016-09-01,51.0,1.0606,0.0,46.0,1.3944
2016-09-02,54.0,1.2529,0.0,46.0,1.3944
2016-09-03,52.0,1.1228,0.0,46.0,1.3944
2016-09-04,53.0,1.1869,1.6,48.0,1.4423
2016-09-05,53.0,1.1869,0.0,47.0,1.4183
2016-09-06,54.0,1.2529,0.0,48.0,1.4423
2016-09-07,53.0,1.1869,0.0,48.0,1.4423
2016-09-08,52.0,1.1228,0.0,47.0,1.4183
2016-09-09,52.0,1.1228,0.0,46.0,1.3944
2016-09-10,51.0,1.0606,0.5,46.0,1.3944
2016-09-11,50.0,1.0002,0.0,46.0,1.3944
2016-09-12,49.0,0.9418,0.0,45.0,1.3706
2016-09-13,49.0,0.9418,0.0,44.0,1.3468
2016-09-14,50.0,1.0002,0.0,43.0,1.3231
2016-09-15,50.0,1.0002,0.0,42.0,1.2996
2016-09-16,50.0,1.0002,0.0,41.0,1.2761
2016-09-17,50.0,1.0002,0.0,41.0,1.2761
2016-09-18,49.0,0.9418,0.0,43.0,1.3231
2016-09-19,49.0,0.9418,0.0,42.0,1.2996
2016-09-20,49.0,0.9418,0.0,44.0,1.3468
2016-09-21,60.0,1.6893,29.9,54.0,2.0461
2016-09-22,78.0,3.4224,0.0,54.0,2.0461
2016-09-23,67.0,2.2868,0.0,60.0,2.9523
2016-09-24,61.0,1.7687,0.0,62.0,3.2958
2016-09-25,56.0,1.3907,0.3,61.0,3.1214
2016-09-26,64.0,2.0189,12.6,64.0,3.6605
2016-09-27,61.0,1.7687,0.0,60.0,2.9523
2016-09-28,59.0,1.6117,0.6,59.0,2.7884
2016-09-29,58.0,1.5361,0.0,60.0,2.9523
2016-09-30,60.0,1.6893,0.0,59.0,2.7884
2016-10-01,59.0,1.6117,0.0,58.0,2.6297
2016-10-02,58.0,1.5361,0.0,58.0,2.6297
2016-10-03,57.0,1.4624,0.0,56.0,2.3277
2016-10-04,60.0,1.6893,0.0,56.0,2.3277
2016-10-05,59.0,1.6117,0.0,56.0,2.3277
2016-10-06,58.0,1.5361,0.0,58.0,2.6297
2016-10-07,72.0,2.7729,8.6,58.0,2.6297
2016-10-08,80.0,3.6552,0.0,60.0,2.9523
2016-10-09,76.0,3.1978,0.0,64.0,3.6605
2016-10-10,69.0,2.4752,0.0,64.0,3.6605
2016-10-11,66.0,2.1955,0.0,61.0,3.1214
2016-10-12,60.0,1.6893,0.0,58.0,2.6297
2016-10-13,59.0,1.6117,0.0,56.0,2.3277
2016-10-14,58.0,1.5361,0.0,56.0,2.3277
2016-10-15,57.0,1.4624,0.0,54.0,2.0461
2016-10-16,58.0,1.5361,0.0,54.0,2.0461
2016-10-17,56.0,1.3907,0.0,53.0,1.9129
2016-10-18,56.0,1.3907,0.0,52.0,1.7846
2016-10-19,55.0,1.3208,0.0,52.0,1.7846
2016-10-20,54.0,1.2529,0.0,50.0,1.5428
2016-10-21,52.0,1.1228,0.0,50.0,1.5428
2016-10-22,52.0,1.1228,0.0,48.0,1.4423
2016-10-23,52.0,1.1228,0.0,48.0,1.4423
2016-10-24,54.0,1.2529,0.0,47.0,1.4183
2016-10-25,56.0,1.3907,0.0,46.0,1.3944
2016-10-26,54.0,1.2529,0.0,50.0,1.5428
2016-10-27,54.0,1.2529,0.0,50.0,1.5428
2016-10-28,52.0,1.1228,0.0,50.0,1.5428
2016-10-29,57.0,1.4624,17.7,51.0,1.6612
2016-10-30,80.0,3.6552,4.6,54.0,2.0461
2016-10-31,78.0,3.4224,2.3,56.0,2.3277
2016-11-01,74.0,2.9813,0.0,58.0,2.6297
2016-11-02,66.0,2.1955,0.0,66.0,4.0467
2016-11-03,66.0,2.1955,0.0,64.0,3.6605
2016-11-04,61.0,1.7687,0.0,61.0,3.1214
2016-11-05,58.0,1.5361,0.0,60.0,2.9523
2016-11-06,70.0,2.5725,0.0,58.0,2.6297
2016-11-07,64.0,2.0189,0.0,56.0,2.3277
2016-11-08,60.0,1.6893,0.0,60.0,2.9523
2016-11-09,58.0,1.5361,0.0,57.0,2.4762
2016-11-10,58.0,1.5361,0.0,54.0,2.0461
2016-11-11,78.0,3.4224,0.0,54.0,2.0461
2016-11-12,67.0,2.2868,0.0,54.0,2.0461
2016-11-13,64.0,2.0189,2.2,64.0,3.6605
2016-11-14,76.0,3.1978,47.9,66.0,4.0467
2016-11-15,248.0,52.5584,46.6,76.0,6.2591
2016-11-16,241.0,49.2403,1.4,204.0,60.3494
2016-11-17,194.0,29.339,10.9,164.0,39.174
2016-11-18,172.0,22.0589,0.0,132.0,24.825
2016-11-19,172.0,22.0589,75.2,175.0,44.6539
2016-11-20,165.0,20.1476,0.0,160.0,37.2486
2016-11-21,138.0,13.5867,0.0,131.0,24.4168
2016-11-22,130.0,11.8901,0.0,108.0,15.7533
2016-11-23,158.0,18.323,31.6,174.0,44.1446
2016-11-24,176.0,23.19,16.9,153.0,33.9677
2016-11-25,164.0,19.8817,5.9,140.0,28.1811
2016-11-26,150.0,16.3436,0.0,140.0,28.1811
2016-11-27,137.0,13.3684,0.0,122.0,20.8586
2016-11-28,126.0,11.0843,0.0,114.0,17.8755
2016-11-29,102.0,6.7612,0.0,92.0,10.6036
2016-11-30,178.0,23.7661,26.2,86.0,8.875
2016-12-01,216.0,38.129,3.1,144.0,29.9183
2016-12-02,157.0,18.0694,0.0,148.0,31.6942
2016-12-03,131.0,12.096,0.0,125.0,22.0213
2016-12-04,116.0,9.1933,0.0,105.0,14.7303
2016-12-05,106.0,7.4353,6.5,109.0,16.1
2016-12-06,120.0,9.9285,0.2,94.0,11.2051
2016-12-07,128.0,11.4837,0.0,96.0,11.819
2016-12-08,112.0,8.4864,0.4,132.0,24.825
2016-12-09,106.0,7.4353,0.0,98.0,12.4451
2016-12-10,115.0,9.0139,26.6,94.0,11.2051
2016-12-11,140.0,14.0285,13.3,280.0,134.5414
2016-12-12,432.0,169.2049,49.3,263.0,115.662
2016-12-13,277.0,67.2381,1.7,277.0,131.1178
2016-12-14,202.0,32.4256,1.0,185.0,49.8655
2016-12-15,244.0,50.6514,17.6,190.0,52.5515
2016-12-16,330.0,97.7911,0.0,241.0,93.132
2016-12-17,210.0,35.6381,0.0,196.0,55.8439
2016-12-18,182.0,24.9504,0.0,155.0,34.8935
2016-12-19,178.0,23.7661,9.5,130.0,24.0111
2016-12-20,168.0,20.9562,0.0,130.0,24.0111
2016-12-21,159.0,18.5783,0.6,122.0,20.8586
2016-12-22,146.0,15.3964,0.0,116.0,18.605
2016-12-23,138.0,13.5867,0.0,110.0,16.4495
2016-12-24,133.0,12.5131,0.0,105.0,14.7303
2016-12-25,130.0,11.8901,0.0,104.0,14.395
2016-12-26,128.0,11.4837,0.0,99.0,12.7627
2016-12-27,124.0,10.6919,0.0,94.0,11.2051
2016-12-28,119.0,9.742,0.0,91.0,10.3075
2016-12-29,114.0,8.8363,0.0,88.0,9.4383
2016-12-30,109.0,7.9633,0.0,86.0,8.875
2016-12-31,109.0,7.9633,0.0,83.0,8.0545
2017-01-01,108.0,7.7852,0.0,83.0,8.0545
2017-01-02,106.0,7.4353,0.0,81.0,7.5243
2017-01-03,104.0,7.094,0.0,80.0,7.2643
2017-01-04,102.0,6.7612,0.0,78.0,6.7547
2017-01-05,100.0,6.4369,0.0,76.0,6.2591
2017-01-06,98.0,6.1211,0.0,76.0,6.2591
2017-01-07,98.0,6.1211,0.0,76.0,6.2591
2017-01-08,97.0,5.9664,0.0,74.0,5.7777
2017-01-09,96.0,5.8137,0.0,73.0,5.5425
2017-01-10,94.0,5.5148,0.0,72.0,5.311
2017-01-11,92.0,5.2242,0.0,70.0,4.8842
2017-01-12,90.0,4.942,0.0,68.0,4.4545
2017-01-13,102.0,6.7612,7.7,71.0,5.0832
2017-01-14,119.0,9.742,0.0,70.0,4.8842
2017-01-15,124.0,10.6919,0.0,87.0,9.155
2017-01-16,128.0,11.4837,10.8,90.0,10.0146
2017-01-17,119.0,9.742,0.0,99.0,12.7627
2017-01-18,108.0,7.7852,0.0,93.0,10.9028
2017-01-19,102.0,6.7612,0.0,83.0,8.0545
2017-01-20,97.0,5.9664,0.0,77.0,6.5051
2017-01-21,94.0,5.5148,0.0,71.0,5.0832
2017-01-22,92.0,5.2242,0.0,70.0,4.8842
2017-01-23,90.0,4.942,0.0,69.0,4.6666
2017-01-24,88.0,4.6681,0.0,68.0,4.4545
2017-01-25,87.0,4.5342,0.0,66.0,4.0467
2017-01-26,86.0,4.4025,0.0,64.0,3.6605
2017-01-27,82.0,3.8961,0.0,64.0,3.6605
2017-01-28,81.0,3.7746,0.0,62.0,3.2958
2017-01-29,80.0,3.6552,11.3,62.0,3.2958
2017-01-30,79.0,3.5378,0.4,62.0,3.2958
2017-01-31,79.0,3.5378,0.0,60.0,2.9523
2017-02-01,80.0,3.6552,0.0,60.0,2.9523
2017-02-02,88.0,4.6681,0.0,60.0,2.9523
2017-02-03,82.0,3.8961,0.0,59.0,2.7884
2017-02-04,100.0,6.4369,15.7,93.0,10.9028
2017-02-05,147.0,15.6305,2.1,102.0,13.7333
2017-02-06,122.0,10.3067,0.0,112.0,17.1569
2017-02-07,119.0,9.742,0.9,94.0,11.2051
2017-02-08,121.0,10.1167,21.8,104.0,14.395
2017-02-09,142.0,14.4774,50.2,116.0,18.605
2017-02-10,138.0,13.5867,0.0,108.0,15.7533
2017-02-11,116.0,9.1933,0.0,104.0,14.395
2017-02-12,108.0,7.7852,0.0,95.0,11.5106
2017-02-13,104.0,7.094,0.0,88.0,9.4383
2017-02-14,102.0,6.7612,0.0,84.0,8.3247
2017-02-15,98.0,6.1211,0.0,82.0,7.7877
2017-02-16,97.0,5.9664,0.0,79.0,7.0078
2017-02-17,104.0,7.094,0.0,76.0,6.2591
2017-02-18,98.0,6.1211,0.0,76.0,6.2591
2017-02-19,93.0,5.3684,0.0,76.0,6.2591
2017-02-20,90.0,4.942,0.0,73.0,5.5425
2017-02-21,86.0,4.4025,0.0,72.0,5.311
2017-02-22,86.0,4.4025,1.1,70.0,4.8842
2017-02-23,84.0,4.1452,11.4,68.0,4.4545
2017-02-24,84.0,4.1452,0.0,68.0,4.4545
2017-02-25,82.0,3.8961,0.0,67.0,4.2478
2017-02-26,82.0,3.8961,0.0,66.0,4.0467
2017-02-27,81.0,3.7746,0.0,65.0,3.8509
2017-02-28,80.0,3.6552,0.0,64.0,3.6605
2017-03-01,80.0,3.6552,0.0,63.0,3.4755
2017-03-02,86.0,4.4025,0.0,62.0,3.2958
2017-03-03,84.0,4.1452,0.0,64.0,3.6605
2017-03-04,82.0,3.8961,0.0,64.0,3.6605
2017-03-05,81.0,3.7746,0.0,66.0,4.0467
2017-03-06,80.0,3.6552,0.0,62.0,3.2958
2017-03-07,80.0,3.6552,0.0,62.0,3.2958
2017-03-08,79.0,3.5378,0.75,60.0,2.9523
2017-03-09,78.0,3.4224,1.5,60.0,2.9523
2017-03-10,84.0,4.1452,0.0,60.0,2.9523
2017-03-11,85.0,4.2728,0.0,65.0,3.8509
2017-03-12,79.0,3.5378,0.0,67.0,4.2478
2017-03-13,78.0,3.4224,0.0,64.0,3.6605
2017-03-14,76.0,3.1978,0.0,63.0,3.4755
2017-03-15,76.0,3.1978,0.0,61.0,3.1214
2017-03-16,74.0,2.9813,0.0,62.0,3.2958
2017-03-17,74.0,2.9813,0.0,60.0,2.9523
2017-03-18,74.0,2.9813,3.35,60.0,2.9523
2017-03-19,75.0,3.0886,6.7,71.0,5.0832
2017-03-20,94.0,5.5148,0.0,71.0,5.0832
2017-03-21,96.0,5.8137,0.0,70.0,4.8842
2017-03-22,86.0,4.4025,0.0,80.0,7.2643
2017-03-23,82.0,3.8961,0.0,73.0,5.5425
2017-03-24,80.0,3.6552,0.0,72.0,5.311
2017-03-25,78.0,3.4224,0.0,63.0,3.4755
2017-03-26,76.0,3.1978,0.0,60.0,2.9523
2017-03-27,76.0,3.1978,0.8,60.0,2.9523
2017-03-28,94.0,5.5148,5.9,64.0,3.6605
2017-03-29,100.0,6.4369,9.2,65.0,3.8509
2017-03-30,106.0,7.4353,0.0,78.0,6.7547
2017-03-31,94.0,5.5148,0.0,85.0,8.5982
2017-04-01,84.0,4.1452,0.0,76.0,6.2591
2017-04-02,84.0,4.1452,35.2,69.0,4.6666
2017-04-03,98.0,6.1211,11.8,68.0,4.4545
2017-04-04,90.0,4.942,0.0,75.0,6.0166
2017-04-05,86.0,4.4025,0.0,75.0,6.0166
2017-04-06,81.0,3.7746,0.0,70.0,4.8842
2017-04-07,78.0,3.4224,0.0,67.0,4.2478
2017-04-08,76.0,3.1978,0.0,64.0,3.6605
2017-04-09,75.0,3.0886,0.0,62.0,3.2958
2017-04-10,74.0,2.9813,0.0,60.0,2.9523
2017-04-11,74.0,2.9813,0.0,58.0,2.6297
2017-04-12,80.0,3.6552,0.0,59.0,2.7884
2017-04-13,77.0,3.3091,0.0,60.0,2.9523
2017-04-14,76.0,3.1978,0.0,60.0,2.9523
2017-04-15,74.0,2.9813,0.0,60.0,2.9523
2017-04-16,76.0,3.1978,0.0,60.0,2.9523
2017-04-17,88.0,4.6681,0.0,60.0,2.9523
2017-04-18,89.0,4.804,3.9,58.0,2.6297
2017-04-19,84.0,4.1452,0.0,61.0,3.1214
2017-04-20,80.0,3.6552,0.0,72.0,5.311
2017-04-21,76.0,3.1978,0.0,67.0,4.2478
